id,count,hundredBlock,latitude,longitude,neighbourhood
1277,1,25XX POINT GREY RD,49.2733219,-123.1631518,Kitsilano
1278,2,25XX PRINCE ALBERT ST,49.2616377,-123.0870131,Mount Pleasant
1279,6,25XX QUEBEC ST,49.2623073,-123.1030098,Mount Pleasant
1280,1,25XX SASAMAT ST,49.2642447,-123.2090875,West Point Grey
1281,1,25XX SPRUCE ST,49.2630632,-123.1288311,Fairview
1282,1,25XX ST GEORGE ST,49.2619091,-123.0930194,Mount Pleasant
1283,1,25XX TRINITY ST,49.2894435,-123.0532178,Hastings-Sunrise
1284,1,25XX VENABLES ST,49.2764279,-123.0535276,Hastings-Sunrise
1285,1,25XX VINE ST,49.263438,-123.1577061,Kitsilano
1286,7,25XX W 10TH AVE,49.2630021,-123.1625374,Kitsilano
1287,1,25XX W 13TH AVE,49.2601928,-123.1646417,Kitsilano
1288,1,25XX W 15TH AVE,49.2581541,-123.1637915,Kitsilano
1289,1,25XX W 1ST AVE,49.2708617,-123.1632931,Kitsilano
1290,3,25XX W 2ND AVE,49.2698348,-123.1634176,Kitsilano
1291,1,25XX W 31ST AVE,49.2441622,-123.163505,Arbutus Ridge
1292,1,25XX W 3RD AVE,49.2689829,-123.1633689,Kitsilano
1293,1,25XX W 41ST AVE,49.234692,-123.1634656,Arbutus Ridge
1294,4,25XX W 4TH AVE,49.2681262,-123.1635196,Kitsilano
1295,2,25XX W 5TH AVE,49.267225,-123.1634622,Kitsilano
1296,1,25XX W 8TH AVE,49.2647469,-123.1635719,Kitsilano
1297,2,25XX W BROADWAY AVE,49.2638154,-123.1637228,Kitsilano
1298,1,25XX WATERLOO ST,49.2636475,-123.1795288,Kitsilano
1299,2,25XX WILLOW ST,49.2626403,-123.1212577,Fairview
1300,1,25XX WINDSOR ST,49.2612863,-123.0831597,Mount Pleasant
1301,1,25XX YALE ST,49.2904355,-123.0532842,Hastings-Sunrise
1302,4,25XX YORK AVE,49.2717101,-123.1631234,Kitsilano
1303,4,26XX ADANAC ST,49.2772071,-123.050689,Hastings-Sunrise
1304,3,26XX ALBERTA ST,49.26148,-123.1107225,Mount Pleasant
1305,3,26XX ARBUTUS ST,49.26235,-123.1527494,Kitsilano
1306,4,26XX ASH ST,49.2617342,-123.1171633,Fairview
1307,1,26XX CAMBIE ST,49.2622614,-123.114853,Mount Pleasant
1308,1,26XX CAROLINA ST,49.2610436,-123.0910865,Mount Pleasant
1309,1,26XX COLUMBIA ST,49.2611573,-123.1092815,Mount Pleasant
1310,3,26XX COMMERCIAL DR,49.2605414,-123.0695603,Kensington-Cedar Cottage
1311,2,26XX CYPRESS ST,49.2620561,-123.1479242,Kitsilano
1312,1,26XX E 18TH AVE,49.2538734,-123.0509562,Renfrew-Collingwood
1313,1,26XX E 19TH AVE,49.2530296,-123.0509251,Renfrew-Collingwood
1314,1,26XX E 21ST AVE,49.2513439,-123.0509856,Renfrew-Collingwood
1315,1,26XX E 22ND AVE,49.2503957,-123.0512451,Renfrew-Collingwood
1316,1,26XX E 26TH AVE,49.248032,-123.103217,Renfrew-Collingwood
1317,1,26XX E 2ND AVE,49.2682883,-123.0522434,Hastings-Sunrise
1318,1,26XX E 43RD AVE,49.2310052,-123.0510277,Victoria-Fraserview
1319,1,26XX E 49TH AVE,49.2245607,-123.0529874,Victoria-Fraserview
1320,1,26XX E 6TH AVE,49.2645633,-123.0509251,Hastings-Sunrise
1321,1,26XX E 8TH AVE,49.2627035,-123.0508951,Hastings-Sunrise
1322,32,26XX E BROADWAY AVE,49.2614057,-123.0506355,Renfrew-Collingwood
1323,3,26XX E HASTINGS ST,49.2809957,-123.0505768,Hastings-Sunrise
1324,2,26XX ETON ST,49.2874681,-123.0506226,Hastings-Sunrise
1325,4,26XX FRANKLIN ST,49.2818723,-123.0507335,Hastings-Sunrise
1326,2,26XX FRASER ST,49.2609659,-123.0889373,Mount Pleasant
1327,1,26XX GLEN DR,49.2604834,-123.0812071,Mount Pleasant
1328,3,26XX GRANVILLE ST,49.2622546,-123.1383609,Fairview
1329,1,26XX HEMLOCK ST,49.261636,-123.1359662,Fairview
1330,2,26XX KINGSWAY AVE,49.2381209,-123.0517355,Renfrew-Collingwood
1331,7,26XX LARCH ST,49.262097,-123.1624619,Kitsilano
1332,1,26XX LAUREL ST,49.2610494,-123.1244863,Fairview
1333,2,26XX MAIN ST,49.2613256,-123.1008031,Mount Pleasant
1334,1,26XX MANITOBA ST,49.2615884,-123.106602,Mount Pleasant
1335,2,26XX MCGILL ST,49.2884686,-123.0502809,Hastings-Sunrise
1336,2,26XX NAPIER ST,49.2747208,-123.0508472,Hastings-Sunrise
1337,1,26XX OXFORD ST,49.2854694,-123.0506656,Hastings-Sunrise
1338,1,26XX PANDORA ST,49.2825975,-123.0506319,Hastings-Sunrise
1339,2,26XX PRINCE ALBERT ST,49.2607265,-123.0869406,Mount Pleasant
1340,1,26XX QUEBEC ST,49.2616387,-123.1026908,Mount Pleasant
1341,4,26XX RENFREW ST,49.2622494,-123.0438544,Renfrew-Collingwood
1342,2,26XX RUPERT ST,49.2613023,-123.0330689,Renfrew-Collingwood
1343,1,26XX TOLMIE ST,49.2628467,-123.212187,West Point Grey
1344,1,26XX TRAFALGAR ST,49.2626012,-123.1647058,Kitsilano
1345,1,26XX VANNESS AVE,49.2437129,-123.0451409,Renfrew-Collingwood
1346,5,26XX VICTORIA DR,49.2606939,-123.0657478,Kensington-Cedar Cottage
1347,1,26XX W 10TH AVE,49.2629698,-123.165827,Kitsilano
1348,1,26XX W 11TH AVE,49.2620292,-123.1658011,Kitsilano
1349,1,26XX W 12TH AVE,49.2610167,-123.1655537,Kitsilano
1350,2,26XX W 1ST AVE,49.2707158,-123.1656306,Kitsilano
1351,1,26XX W 22 AV,49.2524982,-123.1643649,Arbutus Ridge
1352,1,26XX W 36TH AVE,49.2391942,-123.1647485,Arbutus Ridge
1353,3,26XX W 3RD AVE,49.2690263,-123.1656767,Kitsilano
1354,2,26XX W 41ST AVE,49.2344783,-123.1650171,Kerrisdale
1355,3,26XX W 4TH AVE,49.2681792,-123.1651779,Kitsilano
1356,1,26XX W 7TH AVE,49.2655797,-123.1657743,Kitsilano
1357,2,26XX W 8TH AVE,49.2647634,-123.1655792,Kitsilano
1358,4,26XX W BROADWAY AVE,49.2638533,-123.1654275,Kitsilano
1359,1,26XX WATSON ST,49.2615633,-123.1003517,Mount Pleasant
1360,1,26XX WILLIAM ST,49.2739272,-123.0507983,Hastings-Sunrise
1361,1,27XX ADANAC ST,49.2772478,-123.0471616,Hastings-Sunrise
1362,1,27XX ALMA ST,49.2621741,-123.185733,Kitsilano
1363,1,27XX CHARLES ST,49.2729816,-123.0481625,Hastings-Sunrise
1364,1,27XX CLARK DR,49.2602084,-123.0771106,Kensington-Cedar Cottage
1365,1,27XX COMMERCIAL DR,49.2601214,-123.0696003,Kensington-Cedar Cottage
1366,6,27XX COOPERATIVE WAY,49.2573808,-123.0495521,Renfrew-Collingwood
1367,2,27XX DUNBAR ST,49.2618127,-123.183616,Kitsilano
1368,1,27XX DUNDAS ST,49.2845563,-123.0481735,Hastings-Sunrise
1369,1,27XX E 12TH AVE,49.2592021,-123.0451146,Renfrew-Collingwood
1370,2,27XX E 16TH AVE,49.2552382,-123.0483766,Renfrew-Collingwood
1371,7,27XX E 29TH AVE,49.2438484,-123.0474969,Renfrew-Collingwood
1372,2,27XX E 44TH AVE,49.2301312,-123.0501917,Victoria-Fraserview
1373,1,27XX E 51ST AVE,49.2225418,-123.0515504,Killarney
1374,2,27XX E 5TH AVE,49.2654131,-123.0483655,Hastings-Sunrise
1375,1,27XX E 7TH AVE,49.2636549,-123.0483594,Hastings-Sunrise
1376,6,27XX E HASTINGS ST,49.2810148,-123.0481374,Hastings-Sunrise
1377,1,27XX ETON ST,49.2874217,-123.0480667,Hastings-Sunrise
1378,1,27XX EUCLID AVE,49.242561,-123.0497834,Renfrew-Collingwood
1379,3,27XX GRANVILLE ST,49.261346,-123.1382117,Fairview
1380,1,27XX GRAVELEY ST,49.2702206,-123.0477842,Hastings-Sunrise
1381,1,27XX GUELPH ST,49.2602041,-123.0944604,Mount Pleasant
1382,2,27XX HEATHER ST,49.2608196,-123.1199692,Fairview
1383,2,27XX HORLEY ST,49.2402917,-123.0487796,Renfrew-Collingwood
1384,16,27XX LAUREL ST,49.2619586,-123.1244358,Fairview
1385,3,27XX MAIN ST,49.2602444,-123.1010007,Mount Pleasant
1386,1,27XX MANITOBA ST,49.2606348,-123.1067005,Mount Pleasant
1387,2,27XX MAPLE ST,49.2619073,-123.1508437,Kitsilano
1388,1,27XX PINE ST,49.2614223,-123.1433459,Fairview
1389,3,27XX POINT GREY RD,49.2715936,-123.1673568,Kitsilano
1390,5,27XX PRINCE EDWARD ST,49.2600593,-123.0959246,Mount Pleasant
1391,1,27XX RENFREW ST,49.2581302,-123.0442234,Renfrew-Collingwood
1392,3,27XX SOPHIA ST,49.2603327,-123.0978499,Mount Pleasant
1393,1,27XX SPRUCE ST,49.2610989,-123.1290562,Fairview
1394,1,27XX STANLEY PARK DR,49.3025733,-123.129157,Stanley Park
1395,4,27XX TRAFALGAR ST,49.2617988,-123.1647475,Kitsilano
1396,4,27XX TRINITY ST,49.289628,-123.050727,Hastings-Sunrise
1397,2,27XX VENABLES ST,49.2764347,-123.0481244,Hastings-Sunrise
1398,1,27XX VICTORIA DR,49.2600296,-123.0656699,Kensington-Cedar Cottage
1399,1,27XX W 12TH AVE,49.2611084,-123.1673759,Kitsilano
1400,2,27XX W 13TH AVE,49.2602608,-123.167607,Kitsilano
1401,1,27XX W 15TH AVE,49.258454,-123.1674782,Kitsilano
1402,1,27XX W 17TH AVE,49.2570763,-123.1665087,Arbutus Ridge
1403,1,27XX W 18TH AVE,49.2561382,-123.1665257,Arbutus Ridge
1404,1,27XX W 20TH AVE,49.2543789,-123.1664428,Arbutus Ridge
1405,1,27XX W 21ST AVE,49.2534622,-123.1664756,Arbutus Ridge
1406,2,27XX W 2ND AVE,49.2698949,-123.1675366,Kitsilano
1407,1,27XX W 39TH AVE,49.2363566,-123.1667817,Arbutus Ridge
1408,1,27XX W 3RD AVE,49.2690684,-123.1673089,Kitsilano
1409,1,27XX W 42ND AVE,49.2335842,-123.1664019,Kerrisdale
1410,2,27XX W 4TH AVE,49.268186,-123.1673972,Kitsilano
1411,3,27XX W 5TH AVE,49.2672776,-123.1675225,Kitsilano
1412,1,27XX W 6TH AVE,49.2664756,-123.1676466,Kitsilano
1413,1,27XX W 7TH AVE,49.2656044,-123.1676558,Kitsilano
1414,5,27XX W BROADWAY AVE,49.2639358,-123.1672844,Kitsilano
1415,1,27XX WATSON ST,49.2606595,-123.1004227,Mount Pleasant
1416,1,28XX ADANAC ST,49.277232,-123.0454505,Hastings-Sunrise
1417,1,28XX ALAMEIN AVE,49.2498751,-123.1691596,Arbutus Ridge
1418,1,28XX ALMA ST,49.2612802,-123.1859435,West Point Grey
1419,1,28XX ASH ST,49.2597141,-123.1173758,Fairview
1420,1,28XX BENTALL ST,49.2584746,-123.0306817,Renfrew-Collingwood
1421,1,28XX BIRCH ST,49.2600682,-123.1335749,Fairview
1422,1,28XX CAMBIE ST,49.2600218,-123.1146716,Mount Pleasant
1423,1,28XX CHARLES ST,49.2729893,-123.0456597,Hastings-Sunrise
1424,1,28XX CLARK DR,49.2584873,-123.0777992,Mount Pleasant
1425,1,28XX E 10TH AVE,49.260722,-123.0459439,Renfrew-Collingwood
1426,2,28XX E 16TH AVE,49.2554179,-123.0456935,Renfrew-Collingwood
1427,1,28XX E 18TH AVE,49.2538496,-123.0459696,Renfrew-Collingwood
1428,1,28XX E 21ST AVE,49.2513508,-123.0458672,Renfrew-Collingwood
1429,1,28XX E 23RD AVE,49.249489,-123.0454422,Renfrew-Collingwood
1430,1,28XX E 24TH AVE,49.2485876,-123.0456647,Renfrew-Collingwood
1431,1,28XX E 44TH AVE,49.2299432,-123.047445,Killarney
1432,3,28XX E 4TH AVE,49.2664032,-123.0458271,Hastings-Sunrise
1433,1,28XX E 54TH AVE,49.2199658,-123.0465969,Killarney
1434,1,28XX E 5TH AVE,49.2654302,-123.0459768,Hastings-Sunrise
1435,1,28XX E 7TH AVE,49.2636344,-123.0457945,Hastings-Sunrise
1436,2,28XX E HASTINGS ST,49.280905,-123.0448411,Hastings-Sunrise
1437,1,28XX FRASER ST,49.2590436,-123.0889084,Mount Pleasant
1438,1,28XX GRANT ST,49.2711342,-123.0456158,Hastings-Sunrise
1439,1,28XX GRANVILLE ST,49.2601089,-123.1384001,Fairview
1440,2,28XX HEATHER ST,49.260024,-123.1196604,Fairview
1441,1,28XX KASLO ST,49.2576066,-123.0470204,Renfrew-Collingwood
1442,1,28XX KINGSWAY AVE,49.2366844,-123.046754,Renfrew-Collingwood
1443,1,28XX KITCHENER ST,49.2720902,-123.0456955,Hastings-Sunrise
1444,2,28XX MAIN ST,49.2595772,-123.1008746,Mount Pleasant
1445,1,28XX NANAIMO ST,49.2586905,-123.0565391,Kensington-Cedar Cottage
1446,4,28XX PANDORA ST,49.2827735,-123.0455789,Hastings-Sunrise
1447,2,28XX POINT GREY RD,49.2712054,-123.1689386,Kitsilano
1448,1,28XX QUEBEC ST,49.2597724,-123.1029196,Mount Pleasant
1449,1,28XX RENFREW ST,49.2581302,-123.0442234,Renfrew-Collingwood
1450,1,28XX SEMLIN DR,49.2599933,-123.0639992,Kensington-Cedar Cottage
1451,1,28XX SPRUCE ST,49.2601089,-123.1291048,Fairview
1452,1,28XX ST GEORGE ST,49.2590011,-123.0929299,Mount Pleasant
1453,2,28XX TRINITY ST,49.2894739,-123.0453583,Hastings-Sunrise
1454,1,28XX VICTORIA DR,49.2588732,-123.065706,Kensington-Cedar Cottage
1455,1,28XX W 11TH AVE,49.262061,-123.1693514,Kitsilano
1456,1,28XX W 12TH AVE,49.2612011,-123.1693548,Kitsilano
1457,2,28XX W 14TH AVE,49.2593719,-123.1694966,Kitsilano
1458,2,28XX W 20TH AVE,49.2543792,-123.1689134,Arbutus Ridge
1459,1,28XX W 22ND AVE,49.252576,-123.1689788,Arbutus Ridge
1460,1,28XX W 23RD AVE,49.2516658,-123.1689016,Arbutus Ridge
1461,1,28XX W 31ST AVE,49.2439758,-123.1690031,Arbutus Ridge
1462,1,28XX W 33RD AVE,49.2421317,-123.1691418,Arbutus Ridge
1463,1,28XX W 34TH AVE,49.2410911,-123.1690724,Arbutus Ridge
1464,1,28XX W 39TH AVE,49.23631,-123.1685907,Arbutus Ridge
1465,1,28XX W 3RD AVE,49.2691913,-123.1695198,Kitsilano
1466,3,28XX W 4TH AVE,49.2683861,-123.1692165,Kitsilano
1467,1,28XX W 5TH AVE,49.2672782,-123.169513,Kitsilano
1468,1,28XX W 6TH AVE,49.2664535,-123.1694299,Kitsilano
1469,1,28XX W BROADWAY AVE,49.2638761,-123.1691355,Kitsilano
1470,1,28XX WALL ST,49.2910781,-123.0453093,Hastings-Sunrise
1471,1,28XX WATERLOO ST,49.2610739,-123.1795672,Kitsilano
1472,1,28XX YEW ST,49.2605499,-123.155431,Kitsilano
1473,1,29XX ADANAC ST,49.2772193,-123.0425153,Hastings-Sunrise
1474,3,29XX ALDER ST,49.259223,-123.1315055,Fairview
1475,3,29XX ASH ST,49.2590064,-123.1173764,Fairview
1476,1,29XX BLANCA ST,49.2608765,-123.2149602,West Point Grey
1477,1,29XX COLUMBIA ST,49.2586336,-123.1096366,Mount Pleasant
1478,1,29XX COMMERCIAL DR,49.2580986,-123.0694782,Kensington-Cedar Cottage
1479,1,29XX E 15TH AVE,49.2560959,-123.0427026,Renfrew-Collingwood
1480,1,29XX E 17TH AVE,0,0,Renfrew-Collingwood
1481,1,29XX E 22ND AVE,49.2504376,-123.0428584,Renfrew-Collingwood
1482,1,29XX E 54TH AVE,49.2198871,-123.0442328,Killarney
1483,1,29XX E 56TH AVE,49.2184359,-123.0447861,Killarney
1484,1,29XX E 8TH AVE,49.262764,-123.04261,Hastings-Sunrise
1485,5,29XX E HASTINGS ST,49.2811382,-123.0363391,Hastings-Sunrise
1486,3,29XX FRASER ST,49.2580254,-123.0888444,Mount Pleasant
1487,2,29XX GRANDVIEW HWY,49.2579123,-123.0426455,Renfrew-Collingwood
1488,1,29XX GRANVILLE ST,49.2592744,-123.1384506,Fairview
1489,1,29XX GRAVELEY ST,49.2702549,-123.0426491,Hastings-Sunrise
1490,1,29XX HIGHBURY ST,49.260366,-123.1876445,West Point Grey
1491,1,29XX KINGSWAY AVE,49.2360435,-123.0440636,Renfrew-Collingwood
1492,1,29XX KITCHENER ST,49.2721047,-123.0428194,Hastings-Sunrise
1493,3,29XX MAIN ST,49.2587214,-123.1008661,Mount Pleasant
1494,1,29XX MCGILL ST,49.2884616,-123.0444925,Hastings-Sunrise
1495,1,29XX OAK ST,49.2591817,-123.1267874,Fairview
1496,4,29XX ONTARIO ST,49.2585701,-123.1047799,Mount Pleasant
1497,1,29XX PRINCE EDWARD ST,49.2589302,-123.0961502,Mount Pleasant
1498,2,29XX QUEBEC ST,49.2589797,-123.1029211,Mount Pleasant
1499,1,29XX SLOCAN ST,49.2567243,-123.0495616,Renfrew-Collingwood
1500,1,29XX SOPHIA ST,49.2583774,-123.09839,Mount Pleasant
1501,1,29XX TURNER ST,49.2788736,-123.0427532,Hastings-Sunrise
1502,1,29XX VIRTUAL WAY,49.2603837,-123.0440721,Renfrew-Collingwood
1503,2,29XX W 10TH AVE,49.2630373,-123.1709864,Kitsilano
1504,2,29XX W 14TH AVE,49.2593764,-123.1712611,Kitsilano
1505,1,29XX W 16TH AVE,49.2576073,-123.1703482,Kitsilano
1506,1,29XX W 19TH AVE,49.2552884,-123.1715282,Arbutus Ridge
1507,1,29XX W 29TH AVE,49.245905,-123.1715759,Dunbar-Southlands
1508,2,29XX W 32ND AVE,49.2430355,-123.171614,Dunbar-Southlands
1509,1,29XX W 34TH AVE,49.241149,-123.1716232,Dunbar-Southlands
1510,1,29XX W 3RD AVE,49.2690892,-123.1706917,Kitsilano
1511,2,29XX W 41ST AVE,49.2345326,-123.171745,Kerrisdale
1512,1,29XX W 42ND AVE,49.2335172,-123.1713639,Kerrisdale
1513,8,29XX W 4TH AVE,49.2681884,-123.1713179,Kitsilano
1514,2,29XX W 5TH AVE,49.2673479,-123.1713061,Kitsilano
1515,1,29XX W 6TH AVE,49.2664761,-123.1717286,Kitsilano
1516,4,29XX W BROADWAY AVE,49.2639723,-123.1712408,Kitsilano
1517,2,29XX WALL ST,49.2900005,-123.0429041,Hastings-Sunrise
1518,2,2X ALEXANDER ST,49.2832042,-123.0872487,Central Business District
1519,1,2X E 19TH AVE,49.253636,-123.1046764,Riley Park
1520,3,2X E CORDOVA ST,49.2822995,-123.1043035,Central Business District
1521,1,2X N RENFREW ST,49.2877561,-123.0440762,Hastings-Sunrise
1522,1,2X NANAIMO ST,49.28464,-123.0562386,Grandview-Woodland
1523,1,2X TEMPLETON DR,49.2848039,-123.0596919,Grandview-Woodland
1524,1,2X W 14TH AVE,49.2582808,-123.1053751,Mount Pleasant
1525,4,2X W 5TH AVE,49.2666286,-123.114265,Mount Pleasant
1526,1,2X W CORDOVA ST,49.2823405,-123.1045143,Central Business District
1527,10,2X W HASTINGS ST,49.281494,-123.1043349,Central Business District
1528,3,2X W PENDER ST,49.2804168,-123.1047155,Central Business District
1529,3,2X WATER ST,49.2833357,-123.1046377,Central Business District
1530,18,2XX ABBOTT ST,49.2830402,-123.1065023,Central Business District
1531,2,2XX ALVIN NAROD MEWS,49.2745106,-123.1199967,Central Business District
1532,6,2XX BURRARD ST,49.2876463,-123.1151091,Central Business District
1533,5,2XX CAMBIE ST,49.233983,-123.1165763,Central Business District
1534,10,2XX CARRALL ST,49.2826911,-123.1040644,Central Business District
1535,1,2XX CENTRAL ST,49.2711598,-123.0996838,Strathcona
1536,7,2XX DAVIE ST,49.2745818,-123.1222327,Central Business District
1537,3,2XX DUNLEVY AVE,49.2826028,-123.0953286,Strathcona
1538,2,2XX DUNSMUIR ST,49.2807914,-123.1120416,Central Business District
1539,4,2XX E 10TH AVE,49.2617848,-123.0997704,Mount Pleasant
1540,2,2XX E 11TH AVE,49.2609655,-123.0995603,Mount Pleasant
1541,6,2XX E 12TH AVE,49.2599833,-123.0992945,Mount Pleasant
1542,1,2XX E 13TH AVE,49.2589734,-123.099206,Mount Pleasant
1543,4,2XX E 14TH AVE,49.2581845,-123.0991753,Mount Pleasant
1544,4,2XX E 15TH AVE,49.2572181,-123.0992852,Mount Pleasant
1545,2,2XX E 16TH AVE,49.2563942,-123.0997246,Riley Park
1546,3,2XX E 17TH AVE,49.2554665,-123.0995315,Riley Park
1547,2,2XX E 18TH AVE,49.2546389,-123.099377,Riley Park
1548,2,2XX E 19TH AVE,49.2536371,-123.0997226,Riley Park
1549,2,2XX E 1ST AVE,49.2692094,-123.098857,Strathcona
1550,1,2XX E 20TH AVE,49.2527701,-123.0996587,Riley Park
1551,1,2XX E 22ND AVE,49.250932,-123.0998238,Riley Park
1552,2,2XX E 24TH AVE,49.2492259,-123.099762,Riley Park
1553,2,2XX E 26TH AVE,49.2473249,-123.1000387,Riley Park
1554,1,2XX E 29TH AVE,49.2444467,-123.1001275,Riley Park
1555,7,2XX E 2ND AVE,49.2681965,-123.0993634,Mount Pleasant
1556,1,2XX E 37TH AVE,49.2370047,-123.1002509,Riley Park
1557,1,2XX E 44TH AVE,49.2300391,-123.1005454,Sunset
1558,1,2XX E 45TH AVE,49.2291601,-123.1003538,Sunset
1559,1,2XX E 46TH AVE,49.2282658,-123.1002845,Sunset
1560,1,2XX E 49TH AVE,49.2254372,-123.1004964,Sunset
1561,2,2XX E 4TH AVE,49.267136,-123.0993789,Mount Pleasant
1562,1,2XX E 51ST AVE,49.2237515,-123.1014848,Sunset
1563,1,2XX E 62ND AVE,49.2141357,-123.1008887,Sunset
1564,13,2XX E 6TH AVE,49.2652452,-123.0997821,Mount Pleasant
1565,7,2XX E 7TH AVE,49.2644537,-123.0996271,Mount Pleasant
1566,3,2XX E 8TH AVE,49.2636165,-123.1001829,Mount Pleasant
1567,1,2XX E BROADWAY AVE,49.2627482,-123.0999065,Mount Pleasant
1568,2,2XX E CORDOVA ST,49.2820367,-123.0981466,Strathcona
1569,25,2XX E GEORGIA ST,49.2783898,-123.0979985,Strathcona
1570,1,2XX E HASTINGS ST,49.2811228,-123.0984053,Strathcona
1571,5,2XX E PENDER ST,49.2802608,-123.0984384,Strathcona
1572,2,2XX GORE AVE,49.2822469,-123.0976076,Strathcona
1573,8,2XX GRANVILLE ST,49.2858404,-123.1128471,Central Business District
1574,15,2XX HOWE ST,49.2866747,-123.1131898,Central Business District
1575,1,2XX INDUSTRIAL AVE,49.270106,-123.0992947,Strathcona
1576,8,2XX KEEFER ST,49.2793118,-123.0983542,Strathcona
1577,2,2XX KINGSWAY AVE,49.2614799,-123.0982437,Mount Pleasant
1578,6,2XX MAIN ST,49.2824665,-123.0992793,Central Business District
1579,3,2XX N GARDEN DR,49.2868791,-123.0576526,Grandview-Woodland
1580,3,2XX N TEMPLETON DR,49.2873074,-123.0594173,Grandview-Woodland
1581,1,2XX NATIONAL AVE,49.2749043,-123.0991675,Strathcona
1582,1,2XX NIGEL AVE,49.245625,-123.1107745,Riley Park
1583,1,2XX PEVERIL AVE,49.2475956,-123.1106742,Riley Park
1584,2,2XX POWELL ST,49.2830873,-123.0985634,Strathcona
1585,3,2XX PRINCESS AVE,49.2822433,-123.0912485,Strathcona
1586,8,2XX ROBSON ST,49.2783459,-123.1155734,Central Business District
1587,1,2XX SE MARINE DR,49.2104659,-123.1011864,Sunset
1588,1,2XX SEMLIN DR,49.2823657,-123.0636088,Grandview-Woodland
1589,1,2XX SMITHE ST,49.2772545,-123.1172401,Central Business District
1590,3,2XX TERMINAL AVE,49.2721679,-123.0989576,Strathcona
1591,3,2XX THURLOW ST,49.2885462,-123.1188524,Central Business District
1592,14,2XX UNION ST,49.277551,-123.0980707,Strathcona
1593,4,2XX W 10TH AVE,49.2619459,-123.110522,Mount Pleasant
1594,1,2XX W 11TH AVE,49.2610905,-123.1105392,Mount Pleasant
1595,1,2XX W 12TH AVE,49.26035,-123.1109531,Mount Pleasant
1596,1,2XX W 13TH AVE,49.2592012,-123.1106264,Mount Pleasant
1597,2,2XX W 16TH AVE,49.2566709,-123.1103862,Riley Park
1598,1,2XX W 17TH AVE,49.255539,-123.1105172,Riley Park
1599,3,2XX W 18TH AVE,49.2545085,-123.1105823,Riley Park
1600,1,2XX W 19TH AVE,49.2536573,-123.1105855,Riley Park
1601,8,2XX W 1ST AVE,49.269306,-123.1114258,Mount Pleasant
1602,1,2XX W 20TH AVE,49.2526337,-123.1106671,Riley Park
1603,1,2XX W 21ST AVE,49.2517619,-123.1106849,Riley Park
1604,1,2XX W 23RD AVE,49.2497859,-123.1107731,Riley Park
1605,1,2XX W 26TH AVE,49.2478512,-123.1107441,Riley Park
1606,6,2XX W 2ND AVE,49.2684561,-123.1107267,Mount Pleasant
1607,1,2XX W 44TH AVE,49.2303076,-123.1119521,Oakridge
1608,1,2XX W 48TH AVE,49.2266387,-123.1118232,Oakridge
1609,1,2XX W 49TH AVE,49.2259141,-123.1107684,Oakridge
1610,1,2XX W 4TH AVE,49.26728,-123.110206,Mount Pleasant
1611,1,2XX W 5TH AVE,49.2663562,-123.1104442,Mount Pleasant
1612,1,2XX W 63RD AVE,49.2131757,-123.1113492,Marpole
1613,1,2XX W 64TH AVE,49.2123227,-123.1113607,Marpole
1614,2,2XX W 6TH AVE,49.2655013,-123.1105111,Mount Pleasant
1615,1,2XX W 8TH AVE,49.2637433,-123.1103699,Mount Pleasant
1616,5,2XX W BROADWAY AVE,49.2630278,-123.1106253,Mount Pleasant
1617,8,2XX W HASTINGS ST,49.2825449,-123.110015,Central Business District
1618,13,2XX W PENDER ST,49.2815573,-123.1108429,Central Business District
1619,1,2XX WATER ST,49.2843139,-123.1087911,Central Business District
1620,1,30XX ADANAC ST,49.2772379,-123.0400486,Hastings-Sunrise
1621,3,30XX ALBERTA ST,49.2582046,-123.1111306,Mount Pleasant
1622,1,30XX BALACLAVA ST,49.2589288,-123.1739636,Kitsilano
1623,1,30XX BIRCH ST,49.2592595,-123.1339013,Fairview
1624,1,30XX CAMBIE ST,49.2581779,-123.1146807,Fairview
1625,1,30XX CLARK DR,49.2572479,-123.0773245,Mount Pleasant
1626,1,30XX COLUMBIA ST,49.2580691,-123.1094311,Mount Pleasant
1627,1,30XX E 24TH AVE,49.2485808,-123.0401331,Renfrew-Collingwood
1628,1,30XX E 29TH AVE,49.2443684,-123.0414694,Renfrew-Collingwood
1629,2,30XX E 4TH AVE,49.2663894,-123.0402881,Hastings-Sunrise
1630,1,30XX GRANT ST,49.2711506,-123.0402255,Hastings-Sunrise
1631,1,30XX GRANVILLE ST,49.2584033,-123.1384992,Fairview
1632,3,30XX HEATHER ST,49.2579824,-123.1198706,Fairview
1633,4,30XX KINGSWAY AVE,49.2356472,-123.0412011,Renfrew-Collingwood
1634,1,30XX KNIGHT ST,49.256572,-123.0758067,Kensington-Cedar Cottage
1635,1,30XX LAUREL ST,49.2581889,-123.1242245,Fairview
1636,1,30XX MADDAMS ST,49.2576939,-123.0750062,Kensington-Cedar Cottage
1637,3,30XX MAIN ST,49.2579964,-123.1008582,Mount Pleasant
1638,1,30XX NANAIMO ST,49.2567009,-123.0561314,Kensington-Cedar Cottage
1639,1,30XX OAK ST,49.258062,-123.1266231,Fairview
1640,3,30XX ONTARIO ST,49.2576891,-123.1047737,Mount Pleasant
1641,1,30XX POINT GREY RD,49.2708997,-123.1729477,Kitsilano
1642,6,30XX PRINCE EDWARD ST,49.258115,-123.0955156,Mount Pleasant
